id,is_pass
14295_57,0.9324619703133165
176_9,0.8753946757942452
19422_120,0.41906709954205323
7015_113,0.757055797547251
2082_83,0.21414146488240932
10461_27,0.9364803051782644
3517_25,0.6765921716551848
1632_150,0.9060826261658634
14762_95,0.9008058549161785
8994_102,0.9682633592037024
2819_67,0.2785588926804801
9559_164,0.7811345296021961
6124_81,0.9074603550303169
12715_137,0.9037976714461546
18903_148,0.9192327086746994
1771_26,0.800145394376558
10467_159,0.9021437333442541
12193_31,0.8882097658763897
6767_78,0.615330887441521
19217_113,0.6868856643970936
7521_67,0.7693595526531176
9311_23,0.46812221144564947
5127_87,0.539744734248176
15018_46,0.6835458016736953
16757_149,0.826798028032299
13703_38,0.9838057172392096
11840_137,0.8195323045095734
4815_123,0.8006920576407159
12418_25,0.40487648695459555
6629_32,0.4303547645598706
12276_97,0.3198245103970259
17234_47,0.24394906633775082
4707_25,0.49075525477422133
17013_187,0.8784035081255663
18006_17,0.9371888623466708
13508_56,0.33550318326135453
6576_72,0.46412572317330836
2103_11,0.4730716067126237
14317_58,0.7265107741007555
16902_43,0.542594357184754
3208_52,0.7000123964150523
16348_155,0.8804381187922911
194_62,0.8271489725826073
8566_25,0.5986586964721169
6122_120,0.8567312063940731
6956_55,0.5271591271102192
4666_21,0.8199775802791904
5633_87,0.6092211824863879
8586_101,0.5115959331986327
4173_74,0.745492851457019
15570_96,0.5490703346067882
3725_22,0.21753752011891464
18782_53,0.927746171996454
17983_76,0.8598632760468009
2790_61,0.502584286859745
10881_44,0.5202889595181579
8363_143,0.8758621562545128
17627_153,0.25967331175085956
1843_6,0.3300465977258426
13693_33,0.7453456417562874
12309_39,0.9184254618054141
14885_94,0.8870716505476036
15795_184,0.9205710693686047
4415_10,0.5653338825787008
4675_61,0.3111732211315682
1000_3,0.47907155042657196
5636_10,0.4647471211016291
11114_103,0.8052412569157672
1479_153,0.7227251793184987
4039_107,0.8229374618032788
15296_182,0.5922491093587998
13847_32,0.6193559679486809
3143_30,0.7239641651038939
14652_39,0.8514312828931491
1729_28,0.9021630596109613
16581_184,0.8117943201837873
13085_152,0.9070794211812668
13497_62,0.882343334464036
15361_45,0.5638645578443438
14879_158,0.7845795290801523
587_84,0.7447005418003297
11649_86,0.43248932433850973
72_43,0.4711427486946228
19051_123,0.6911124024102551
8627_131,0.9584473716586887
19926_159,0.5998335404180113
3169_72,0.18603543516781224
19046_32,0.6114668052512717
8410_165,0.7006076781751223
3000_24,0.6145712096812008
4008_24,0.5529051862605716
14337_36,0.4565640341878268
18684_146,0.7711891121881889
4774_28,0.8341661971834275
8002_18,0.9610974718744698
13672_154,0.9169144425121558
14078_178,0.6252228968799747
9792_165,0.6972991316130471
3572_115,0.19571077506196785
3911_48,0.9262814587091986
1074_45,0.18828061082627268
10996_31,0.8301889514882218
11232_81,0.6349795200733525
17267_111,0.7183059127806741
4666_30,0.8642800993878531
9241_96,0.8842420040216907
4890_88,0.1807216149127147
6495_122,0.7479078875238454
6241_127,0.5577268851364318
3647_12,0.25694432256763367
10654_82,0.8406429684398296
8533_125,0.7738509165981953
1484_24,0.39609045598374665
18456_33,0.8721994468596929
1189_142,0.932796224429232
7579_64,0.6680883947100525
18668_103,0.9029647392743978
13336_137,0.9719496146813837
11325_50,0.28619743803847947
16659_156,0.6751215200283458
8886_157,0.9416752089756733
14810_94,0.5238448934373066
6501_131,0.7061917209029911
5246_168,0.7166519829373372
14678_155,0.9121948483978624
5419_114,0.38845438187208703
15051_99,0.5448292287160018
5534_134,0.8690415012709071
8255_23,0.7382074947564441
14826_183,0.6489921054907037
3588_159,0.7910221164654597
19640_114,0.6972748473247764
1685_98,0.3380786027180439
19656_70,0.5561157147205543
14043_138,0.4284374098860001
11899_163,0.5769815597981011
6244_11,0.38740627150647783
2496_21,0.8353670311776323
4265_45,0.29718368047702703
14015_39,0.9139338420551342
18716_49,0.8961704552520315
8775_81,0.6136650187538001
12198_23,0.3118502809476904
12853_57,0.9481241618769618
11019_127,0.6585163446317158
6388_19,0.6011802750493113
18213_28,0.9353804316736832
14120_35,0.23377372518877776
8535_132,0.8714383976928672
3747_86,0.17367429641963567
12921_175,0.8380206649679179
14124_48,0.8582098063593154
5259_34,0.289342896012763
12129_126,0.741717700141996
1522_59,0.4257615280971191
3705_142,0.9512294207159588
7149_116,0.45204003033538076
4619_50,0.2271253691011197
4884_1,0.7722526733633717
14889_153,0.8594406388182481
11314_168,0.8097425841334518
9940_85,0.7335373668278249
2127_142,0.7198317594296111
2246_73,0.27923325584747477
1447_124,0.5256740411813572
10283_133,0.37322129593675873
14002_108,0.6203317452278662
7929_142,0.9410989588279964
9603_167,0.93342068270733
17067_159,0.7244066942799214
3573_119,0.9044384262232809
2917_94,0.825710942307245
446_28,0.8561085686798467
11591_151,0.5458292492176019
7733_48,0.6144467746189287
13853_41,0.844268197111297
16134_154,0.9853468781242913
14704_47,0.7132245725979927
6376_117,0.944178716386174
9392_170,0.7022665267732775
7528_17,0.9147624110885977
14332_59,0.8800043009393489
19724_75,0.6686969877404947
14177_137,0.9087676609172922
5046_61,0.34032440154507604
16678_152,0.7750218473747326
691_62,0.6686632820208261
13793_177,0.605861255602472
1458_96,0.7740996432162514
6763_12,0.689805713079597
10950_64,0.6340391952510467
11499_129,0.8984876380532112
1080_132,0.873395834214271
6879_12,0.8630677259143866
12503_177,0.7713691321744985
20062_3,0.9416293533099191
19810_91,0.7229131459059583
462_145,0.7634473539788755
6774_169,0.9233503853399336
19586_151,0.7070607099654607
18599_156,0.7862770900214591
1263_123,0.9483135913296457
7027_116,0.87781629615186
14830_99,0.22417999389087404
8998_128,0.8879483544501701
10658_125,0.8208315763474587
16443_96,0.6947789427633715
1699_172,0.5093733825676777
2647_61,0.22014114725469822
12178_133,0.8995713963026228
6169_11,0.4864719197348464
5048_128,0.8197345475167026
13212_53,0.46879006621073566
3238_17,0.9055590303439823
8948_136,0.5778640398486823
192_33,0.752542125935523
7727_18,0.9612513819338947
4851_137,0.9358512954013488
17862_55,0.4915083066156418
16984_150,0.6745564122745898
4605_1,0.3867143894580877
418_1,0.2870759675681477
17718_59,0.8349053947265128
5001_99,0.22276143414721453
5926_113,0.9620534783247503
6869_40,0.6404768987292851
5719_19,0.8729624146559184
7184_130,0.9524750377343146
6709_84,0.6202198506094521
17404_182,0.9333782234138515
8442_58,0.47500281811018563
9820_22,0.6118048114726091
463_124,0.2448049705221227
18524_4,0.6005572812360171
13325_186,0.48322894526372967
7890_62,0.5192634007648907
11103_165,0.7551729547188308
12734_95,0.815593169221863
2590_10,0.6785046153435177
1237_131,0.9488724199086412
1335_69,0.10423359609596558
9974_54,0.8548500609531733
8549_140,0.24510820273634426
8051_130,0.7112699596530516
3044_24,0.728919183637968
5558_29,0.8554588460796596
18483_59,0.7386483076894403
17214_95,0.6466780257390087
17076_58,0.11538337675422924
8542_32,0.6572612859787879
20097_47,0.23837076354299397
13735_87,0.865775448803466
7099_62,0.22944742607893448
7994_129,0.9008692177582602
692_96,0.47819836982817066
7409_18,0.9018329938878376
1578_160,0.7268246222346384
8387_133,0.8089153901493467
9019_26,0.6714873148578657
9776_131,0.983570625941225
1519_113,0.50859341490299
5337_66,0.39627899698745017
14764_152,0.9552850762155876
2575_72,0.26535886639393413
16358_43,0.6317691593052789
6124_61,0.8983319181683399
9612_164,0.9824114714266459
2283_180,0.2504169461459663
17922_142,0.9374160148114973
13715_90,0.4359050078090999
6602_69,0.7668989198390903
4004_60,0.6329960427582979
2918_127,0.7482090523919015
977_69,0.49854324034535014
14353_172,0.7023669588886939
2610_22,0.6499278292731058
17570_43,0.4432123964474123
11959_174,0.5530372683234902
13041_143,0.7645024098469434
7442_73,0.18957017458631534
12917_177,0.7395773179491784
10869_59,0.6871278136406751
14348_35,0.20150077604195799
7064_101,0.9104191552492731
4200_89,0.27770875241217385
5462_69,0.8248092191452925
3743_13,0.8692512147649432
2937_87,0.28138168424778304
6824_73,0.344026574194152
15732_94,0.49444051432617037
265_26,0.723372300615212
19236_52,0.9035375439061504
843_106,0.9398529880282427
9909_22,0.4138068405892811
14290_52,0.7144356333648447
8564_65,0.6872052847875791
3064_39,0.8515879317042845
3981_65,0.2318465424750203
11465_129,0.956198650336157
10598_62,0.8996359993498315
13862_138,0.8914617822421432
3116_149,0.9364902001158409
10933_130,0.8873758609430181
7258_117,0.9035795468243351
17727_110,0.7559011822998916
18133_66,0.6438951886869695
7845_74,0.8386346305892054
12396_40,0.5948481454482617
7046_75,0.8417517328383433
9022_52,0.8575051756805816
11690_174,0.90077332760419
14438_143,0.9838906048642408
14657_159,0.762675811238924
12129_54,0.5431048476183262
11062_62,0.962128967927835
16897_181,0.5532166502016945
17257_47,0.5374891518240142
9727_97,0.7162057534731983
11293_22,0.2846698751137846
14938_180,0.7007959797228074
7384_71,0.6934850317658008
1918_154,0.9809223157637303
1578_149,0.8673862707606161
18151_19,0.9086972270270495
19675_27,0.9570210843287027
9949_100,0.47556348279690325
18022_126,0.8161111399203123
9849_63,0.44494019863517237
14592_138,0.635727989883384
3207_95,0.5623977205813693
20060_74,0.8823390706602405
1637_165,0.8767603449704398
7472_122,0.5115145448538131
11923_161,0.35316559685729254
18014_101,0.7461845818839864
10675_167,0.9666410123775886
12688_52,0.34844875363749933
1580_56,0.2971141791187401
6937_131,0.9515475602304152
19691_78,0.4063161196592417
4709_23,0.5416081534236756
3002_144,0.8408407965456558
12827_158,0.7703369268907052
9009_102,0.9384557706305021
12330_61,0.7542373392499439
8254_23,0.6360255369339642
5779_25,0.8324808076877297
4277_48,0.9576623134184195
435_68,0.9383217074665046
14804_150,0.9536974719791689
10952_84,0.5279709285801231
14526_144,0.9045305907232821
509_41,0.8775351356476371
5540_56,0.6317181509448027
15991_94,0.8346358274172976
5841_73,0.8131882780490749
13362_146,0.6963908304508557
14928_179,0.17565089348330182
17136_112,0.5728061052432079
7057_11,0.2078753157914714
8491_135,0.8623541679176435
5322_16,0.9537929404251047
8749_23,0.25595911755609785
17976_81,0.8332508824596518
1542_21,0.8699029846287019
469_33,0.6058461324204332
14570_39,0.9686621471775501
6779_66,0.8373793571359117
19047_19,0.6822641553474799
10545_24,0.8688737770939117
18976_11,0.6502310088639631
16397_96,0.8718769151084406
3378_15,0.7374701593604595
9435_41,0.8608879325465791
1785_8,0.8603603123823256
11973_50,0.6686512659291655
16664_153,0.914236307487539
15904_151,0.7744331677208777
18712_136,0.7425419236634929
3284_113,0.7287507799687744
18818_71,0.2855339052044087
14897_160,0.9574789572001372
6181_21,0.5312768509351633
18624_36,0.6401804851325333
14738_58,0.9246393572237848
2264_53,0.8869611620762712
13740_150,0.646691125152308
4950_102,0.9673481864406444
8073_166,0.8350069804595677
419_7,0.7891139229448416
886_126,0.7912752129134911
2130_137,0.6140675926743528
9693_96,0.7719312501150716
4344_66,0.6544055021509321
14827_159,0.870247780555777
87_2,0.42673763853443647
6443_19,0.7689586690249861
13142_59,0.7598893448161002
10585_58,0.6354635483269415
12284_28,0.8775553317456266
10284_29,0.824387251448045
19314_25,0.7044136364396417
7382_76,0.8928164597460583
7997_16,0.9629248827393251
1631_6,0.6920829650954765
6934_19,0.8555390475675765
3528_68,0.8727939734478385
2170_125,0.6901398827532453
2487_144,0.21713524893739491
16541_159,0.9634828689663697
3428_128,0.5469450115626815
7915_70,0.8371986745379602
11525_143,0.7506356228129445
7657_14,0.5814557579225743
2737_35,0.9009245410207083
3362_83,0.6082714252112174
5884_50,0.2660698583755098
14879_152,0.718351374280217
19207_59,0.2895498632945509
393_71,0.3539268132586547
10829_162,0.7754191086401517
12640_29,0.8028830211744451
10665_134,0.8380389759609124
4872_113,0.8370672073652565
5890_123,0.8470929085264679
13977_64,0.9248862166207952
11452_132,0.7485630301908353
10270_163,0.3510677726466712
5272_57,0.7984266461982836
19007_92,0.15690651486952006
6268_16,0.9799040210846229
6363_90,0.0887030702234294
10298_52,0.2104418093328336
14568_91,0.6901329727265749
14538_32,0.5697262102151435
18494_126,0.4452754421723711
16041_183,0.7974081543577405
1182_56,0.24981139153635962
19693_153,0.5838288405513433
6955_123,0.7571495547133036
8285_24,0.6772501130042103
10620_127,0.742561482459464
7850_74,0.7571252700831793
17404_186,0.7379729572326367
15735_44,0.46718832212509503
3684_54,0.6107627516075508
15849_156,0.909108129000256
2268_57,0.7463629074115128
12012_126,0.31989704897398474
4363_18,0.9209604070686274
10276_83,0.4578391384848543
7561_115,0.7203638822166569
4900_13,0.8789818447343409
10679_184,0.836085026673957
18779_143,0.982093774435141
17525_94,0.7052640794980976
14511_172,0.7600649965442802
4116_6,0.6399137515517165
6967_74,0.6056448133431068
472_5,0.36879316939945384
8926_82,0.7868369453182812
7971_40,0.9329087952159169
7699_11,0.21721808677572954
11665_140,0.908142390032598
15126_149,0.7614335616596548
12428_25,0.5205481008499675
18803_122,0.867878031762727
14770_152,0.959226596242303
18130_39,0.957775967715305
14228_171,0.6492180793463075
6200_17,0.967439290142773
2620_95,0.8782957281264416
16158_43,0.5009047618944018
14868_179,0.5928288911534046
2349_148,0.9196899358021395
13142_57,0.8846763366267277
1231_128,0.7395878052049395
18709_121,0.9079104229547472
11142_23,0.8091797496429738
5703_26,0.44548715792006427
4194_56,0.27595367175541796
232_93,0.5301084537154971
13278_91,0.6585767153236916
1494_52,0.39927249662161013
17749_43,0.42777017770764614
19489_61,0.6915895979961232
10748_125,0.756270880851954
7777_116,0.8560346934883695
7272_67,0.5006741110021923
17551_47,0.5860316959432603
1010_10,0.6652658336534534
6253_137,0.6900015365553941
16635_149,0.7887159698887636
2072_22,0.38001511193004645
11425_138,0.9322237163043683
2159_19,0.9209604070686274
2659_26,0.4884441293388081
15973_58,0.6293424782681432
20098_44,0.5657791015419236
14509_173,0.961242715802683
5762_87,0.42370047644736547
9599_165,0.9052758894590399
9458_53,0.9176642338891263
431_152,0.8882302381063306
11347_103,0.9274020765584898
14694_151,0.7903613811352466
6602_68,0.8995668394422083
14729_186,0.5832258363638867
3902_25,0.8541503803900925
3277_114,0.4732274282299499
7334_12,0.6406188886063282
12620_58,0.4271179065502948
3151_117,0.5145907443760721
1364_80,0.9042557326602848
6535_145,0.4009531064884424
5344_84,0.4793137821030909
18129_51,0.6085157240021407
12452_61,0.796012706945036
9620_30,0.8516911267025531
12238_30,0.818541882576322
2084_39,0.8290958958980742
8458_166,0.9072787897687583
15243_57,0.8077993408526115
6049_26,0.7826843444128307
12579_36,0.7160287301872581
12552_33,0.4609304526604253
12407_25,0.7516964749865815
8817_63,0.4758872764076022
2577_57,0.8650893988277751
18849_61,0.40330473631321884
18648_29,0.9269210804590504
11618_64,0.4421300658137796
11334_94,0.5945462229299718
16530_43,0.5562449491615953
67_15,0.8059973098252671
7120_16,0.9505850198990041
5930_23,0.21365614983102593
16547_182,0.8292647996053475
4165_121,0.4388961211330086
19769_17,0.9236018569126682
12213_88,0.9686461839499125
10510_131,0.8410975839869478
5608_43,0.6028205404665579
12142_61,0.6523646990048525
10598_131,0.9811745307355316
6534_111,0.7814686981433414
10205_82,0.9389034064019792
17848_53,0.601830285767303
12356_178,0.6771710764874259
6309_155,0.9274846051944554
7456_18,0.9471958548911049
13303_91,0.8289490343636533
13018_170,0.5631994501391991
5762_93,0.1898822237693368
109_119,0.9842662846128135
3451_56,0.2192912594328395
17926_83,0.2690015764830136
8281_84,0.6635001477340737
8697_131,0.8291260751447034
5304_48,0.26767838768136115
16647_160,0.8743336615388001
11611_135,0.7745546857884535
9770_166,0.8660713465897963
16996_154,0.9531554726494103
10790_130,0.954837701666109
4619_55,0.20389096899359668
15972_158,0.6806765288983284
16214_153,0.8617523589433136
12653_38,0.947172334009412
15347_155,0.9506568579412271
3404_75,0.2880285578749602
13606_58,0.8682589820877633
13669_88,0.6643735984000015
69_15,0.8734269635315265
12865_140,0.6731007809643333
18948_98,0.7754332703972017
17219_153,0.9082971982458877
3943_105,0.96171331779037
13221_137,0.9563493942889553
5427_70,0.6736974945984466
11624_168,0.8653738704349584
7699_13,0.21551822877312557
12789_176,0.91261957734805
18279_11,0.3069010040241859
17294_61,0.6778855311228829
1915_28,0.8618001701384264
1447_119,0.8511940574580577
13224_178,0.8235509315193534
18184_98,0.21390185247866994
2729_149,0.9099210454609871
20092_126,0.7417207233807404
15145_154,0.9484785880301171
8638_129,0.5611720651145637
11418_33,0.303672912315771
1240_126,0.9003919872069501
7746_51,0.19441052137620296
13092_40,0.917385669484517
280_96,0.8590537061158248
2287_126,0.6755797656054611
11657_21,0.7214612895104366
10780_101,0.9151711105761018
16470_96,0.9430841685281278
10615_29,0.8568288829076399
12581_30,0.9557448233910538
19653_142,0.9633828109143294
14531_148,0.8117422041622129
12432_52,0.6485667115510301
6236_68,0.8387312563861476
6793_11,0.8409797288720716
4580_146,0.6864367503847458
14540_173,0.9038578955132799
11756_27,0.979812543754272
13926_176,0.8359578864346144
8487_84,0.5892898335780923
10440_130,0.7771663625637275
17305_179,0.7181451043580493
10411_163,0.5977433194097411
18231_94,0.8184214729071542
5766_10,0.4084033262522532
16215_95,0.6719460702019269
17313_158,0.6010574129801863
3384_27,0.9598750679637617
13801_42,0.80901556150074
2983_84,0.28084247328585105
14305_174,0.9034744201268461
2652_21,0.6431348716757611
5069_94,0.7481108300724697
5694_118,0.9359519778280572
10944_28,0.8915253747719636
18873_144,0.9460169118828619
7739_48,0.6142058998615927
17106_183,0.8870046115009778
17315_185,0.9646189316028749
12044_156,0.9627119160197809
7326_75,0.7202170795351668
19569_96,0.5139806030540474
18301_85,0.8990676476973954
1425_66,0.41536047495198786
6565_14,0.675889808505379
5209_126,0.4852505868899609
2053_151,0.735811510087647
7461_122,0.5599556082675109
12772_143,0.9393291601887614
9955_168,0.7903517633393142
6856_122,0.8213625489976218
9669_52,0.7448445919928611
7290_16,0.9380753779064419
6059_70,0.8065200342069409
5773_101,0.9632594190945895
17526_111,0.7965620415691352
9967_82,0.7192969519418566
1584_99,0.2593218650693725
19388_14,0.6878432993675335
7667_127,0.4766187725600002
19636_21,0.6408781943460296
11529_30,0.8622921214440824
6379_19,0.8307641925388957
18064_102,0.68140245094278
1559_106,0.8835524260902462
118_95,0.4169667761536589
13899_172,0.642416085281513
6498_92,0.5226081427614286
2056_136,0.9693591673214715
9636_50,0.5564796114106598
10579_128,0.2471716685934561
12728_177,0.7462931075026548
4941_54,0.25564172048576844
4057_121,0.5703879057383674
18743_116,0.8471989327187577
15508_46,0.48585966957165116
2790_147,0.7673406893349449
7513_41,0.7389039874214529
938_77,0.4834035127998428
4612_83,0.1118090703918773
7475_135,0.9273046392363904
5552_72,0.1761304074882834
4045_37,0.6000133784160987
19634_106,0.9417879262631562
9833_21,0.8687758333994038
9365_165,0.8825398170873999
7383_122,0.22278062212309666
1297_123,0.6880941493818147
10996_22,0.7645274360358785
17323_45,0.547207994371676
10683_140,0.5280243932207803
8987_25,0.8218596623752535
11962_102,0.8217359760003035
17151_45,0.18309850303498504
6756_44,0.28616131856770066
5887_66,0.6551054899828532
19407_42,0.7164354360433751
12697_47,0.5065881135668653
1920_39,0.8557015110187933
13587_94,0.7690953041336922
15871_186,0.6237854900338519
6439_71,0.1481953021766092
9908_50,0.7745575910341296
5056_10,0.2665119339485631
16071_151,0.7911093291687765
19865_72,0.29212556371644316
19472_5,0.3183207104599631
3336_66,0.9399286069702226
7687_14,0.5994283665472404
17542_112,0.8156641109058314
5256_85,0.6835590029205226
11094_31,0.7358865205837322
19338_13,0.6843721276712406
4817_30,0.8630478030041585
6292_18,0.9517626299869073
10504_133,0.9677814453758049
10744_22,0.9029101244925555
538_116,0.8893987191027355
13436_43,0.5106469971034558
18634_87,0.9018065446311182
8003_11,0.8091942946518929
4843_80,0.6302858527110689
9106_128,0.7706847922721274
6412_21,0.6445649915419107
14801_110,0.9645888185135018
18331_61,0.9394424757596946
16137_98,0.7138486511039129
1575_58,0.4138036041783855
5427_50,0.8905172764434142
1964_28,0.8199781327665285
7169_46,0.2356078761504888
3961_69,0.2446735600956979
18228_119,0.9851970002153007
8379_133,0.8997989247092054
6344_10,0.8602128928506932
9821_45,0.7857321091386231
3889_43,0.6478870843388665
6423_77,0.41704837850211324
18415_51,0.7740353771927926
4975_63,0.7568695998323338
19624_138,0.9372477983023426
18026_113,0.6885952132472818
12764_145,0.7559181876069718
5900_13,0.5870717074616427
1300_46,0.4556962530581776
9626_156,0.2576978118699253
970_58,0.13467714084746046
3440_130,0.9705882997310159
16115_43,0.5068613399460682
254_109,0.7845459126711454
16157_152,0.7994539680653039
11738_128,0.5194247149493438
6912_13,0.9070621504421066
14044_55,0.7590891806675314
8335_135,0.8400464724340398
4169_59,0.8875700311413146
955_71,0.14405793608352363
19683_45,0.7561593242971363
8411_83,0.36543274957721394
12362_87,0.6348283553328182
2603_83,0.6687314952160467
13153_137,0.9104663511731049
3889_38,0.9821550697881707
12429_21,0.7012219895049052
11507_127,0.922704810750807
19153_28,0.8986823309743283
7001_66,0.831990374954431
10211_63,0.7616045900102154
14169_62,0.8948350668431686
2562_165,0.900316192977661
537_97,0.5483778025879896
10495_81,0.7505102824157767
15294_45,0.2850489412175765
11618_62,0.6752308104986534
6524_124,0.7468628577356267
19407_32,0.5564056417527367
19447_33,0.9200735506510425
15998_152,0.9598143874546098
10127_99,0.7141101620951142
4247_10,0.5028282824735092
17489_111,0.8994003014443741
8767_103,0.9061639053397557
218_125,0.8024171968968009
4596_126,0.21350389137670628
900_16,0.9645005989471583
18681_62,0.9690094226460678
16553_185,0.9679037616836359
8300_27,0.9299083357134581
13662_48,0.287345184109039
18480_183,0.8580814965447869
1342_61,0.3260766794412783
561_2,0.6002423123049513
1697_67,0.5257739019224333
3771_16,0.8004687342571317
8577_36,0.752144304430497
7345_166,0.899160849835706
7742_39,0.8588797631888176
13285_100,0.346254278190701
4076_67,0.46612025963211456
18445_54,0.703888257358211
18181_83,0.6787199367977655
15483_94,0.6735955467164179
14986_152,0.768244864696791
3647_18,0.7770796660009591
10939_126,0.9597891350532268
2845_74,0.7358254550378074
6098_20,0.656917463840649
1410_66,0.6797665252356733
5365_114,0.5249870350350434
14877_44,0.497345587300985
2778_15,0.8396568636961547
15113_94,0.9170502445872717
6329_10,0.8619466375070888
4392_24,0.6067037766787345
3478_27,0.944797444658515
6415_116,0.6023297628939781
16456_157,0.8330442103618934
2145_116,0.4967176645532515
2364_84,0.15720852641305794
6093_78,0.5789062537087573
36_128,0.4443793575537393
15503_156,0.8717558669458987
10252_135,0.47337184708951
9415_136,0.7584471298610345
2010_19,0.8896562040299841
16938_155,0.9567241885375957
2419_42,0.5872095004197678
662_126,0.8752129425988088
18008_64,0.553087690074404
6018_73,0.22071059530471163
18599_153,0.8773564686833082
2332_133,0.3527181416138455
14507_99,0.5803715986112409
5342_57,0.5505755660995921
15053_43,0.5376098672781676
8415_32,0.5755703274022245
7348_57,0.9411460417776034
3242_81,0.5397553086744449
18341_132,0.639234039428725
6124_60,0.8936654582391993
16570_155,0.9658603829721303
15315_158,0.8923022666498855
18782_49,0.9137046207174633
10433_102,0.6624395646707344
4937_66,0.25303982352371446
19356_126,0.46636136098605085
6497_20,0.7733211153079106
3648_30,0.7256943008183223
18680_74,0.3362431171070971
16824_95,0.8225871676454564
12618_146,0.9683428927255104
4824_17,0.8628845186017766
14257_110,0.9735703942825802
12937_182,0.7658703465329666
13109_38,0.9710038645940984
5585_113,0.891304594205474
19918_180,0.4462948676288427
11807_53,0.7896758622218301
8840_46,0.5397574196383029
4051_134,0.6183556874643239
756_19,0.922442155753172
5321_18,0.7175512961507112
